421,625
422,625
422,625
422,625
422,626
425,625
424,626
424,626
424,626
424,626
424,625
424,625
424,625
424,625
424,625
423,625
423,625
424,624
423,624
423,625
423,625
423,625
423,625
423,625
423,625
423,625
423,625
423,625
423,625
422,625
422,625
422,625
422,625
421,625
422,624
422,625
422,625
422,625
422,625
422,625
422,625
422,625
422,625
422,625
422,625
422,625
422,625
422,625
422,625
422,625
time: 4.406836748123169
422,625
422,625
423,625
422,625
422,625
422,625
421,625
422,625
422,625
422,625
422,625
422,625
422,625
422,625
421,625
421,625
422,625
421,625
422,625
422,625
421,625
421,625
421,625
421,625
422,625
422,625
421,625
422,626
422,626
422,626
422,626
423,626
423,626
422,626
423,626
423,626
423,626
422,626
422,625
422,625
423,625
422,625
423,625
422,624
422,624
422,624
422,624
422,624
422,624
421,624
time: 5.39679479598999
422,624
422,624
422,624
422,624
422,624
422,624
421,624
422,624
422,624
422,624
422,624
422,624
422,624
422,624
421,624
421,624
421,624
421,624
421,624
422,624
421,624
421,624
421,624
421,624
421,624
421,624
422,624
421,624
421,624
421,624
421,624
421,624
421,624
421,624
421,624
421,624
421,624
421,624
420,624
421,624
421,624
420,624
420,624
420,624
419,623
420,623
420,623
419,623
419,624
419,623
time: 6.396852731704712
419,623
419,623
419,623
419,623
418,623
419,623
419,623
419,623
419,623
420,623
419,624
421,624
420,624
420,623
420,623
420,624
420,624
420,624
421,624
421,624
421,624
420,624
421,624
421,624
421,624
421,624
420,624
420,624
419,623
419,623
419,623
420,623
419,623
419,623
419,623
419,623
420,623
420,623
419,623
420,623
421,623
420,623
420,623
419,623
419,623
419,623
419,623
419,623
419,623
419,623
time: 7.39670729637146
419,623
419,623
419,623
419,623
418,623
419,623
419,623
419,623
419,623
419,623
419,623
418,623
419,623
419,623
418,623
419,623
420,623
419,623
419,623
419,624
420,624
420,624
420,624
420,624
420,625
421,625
420,625
421,625
421,625
421,625
421,626
421,626
421,626
421,626
422,626
421,626
421,627
422,627
422,627
423,627
421,627
422,627
421,627
421,627
421,627
421,627
421,627
421,627
421,627
421,627
time: 8.396342754364014
421,627
422,627
422,627
422,627
422,627
421,627
422,627
421,627
421,627
421,627
421,627
421,627
421,627
421,627
421,626
420,626
420,626
420,626
420,626
420,626
420,626
420,626
420,626
420,626
421,627
421,627
421,627
421,627
421,627
421,627
421,627
422,627
422,627
422,627
421,627
422,627
421,628
421,627
421,627
422,627
422,628
422,627
421,628
421,628
421,628
422,628
421,627
421,627
422,628
421,628
time: 9.396275997161865
421,627
422,628
421,628
421,627
421,628
421,627
421,628
420,627
420,627
421,627
420,627
420,627
420,627
420,627
420,627
420,627
419,627
419,627
419,627
419,627
419,627
419,627
418,627
419,627
419,627
419,627
419,627
419,627
419,627
418,627
418,627
419,627
418,627
418,627
418,627
418,626
418,627
419,627
418,627
418,626
418,626
418,627
418,627
418,627
418,627
418,627
418,627
418,626
418,627
418,627
time: 10.395885944366455
418,627
418,627
418,626
418,627
418,627
418,627
418,627
418,627
418,627
418,627
418,627
417,627
419,627
418,627
418,627
419,627
419,627
418,627
418,627
419,627
419,627
419,627
419,628
419,627
419,627
419,628
418,627
418,627
419,627
418,627
418,627
418,627
418,628
418,628
419,627
419,627
418,628
418,628
419,628
419,628
419,628
419,628
419,628
419,628
419,628
420,628
419,629
421,629
420,629
421,629
time: 11.39603328704834
420,629
420,628
420,628
419,628
419,628
419,628
419,628
419,628
418,628
420,628
420,628
419,628
420,628
420,629
420,629
421,629
421,629
421,629
421,629
421,629
422,629
421,629
422,629
422,629
423,629
423,629
423,629
423,629
422,629
423,629
422,629
423,629
423,629
422,629
423,629
422,629
422,629
422,629
422,629
423,629
423,629
422,629
422,629
421,629
421,629
422,629
421,629
421,629
421,628
421,628
time: 12.395705223083496
421,629
421,628
421,629
422,628
421,629
421,629
421,629
421,629
421,629
421,629
421,629
421,629
421,629
422,629
422,629
421,629
422,629
422,629
422,629
422,629
422,629
423,629
423,629
423,630
424,629
423,629
423,629
423,629
423,629
423,629
423,629
423,629
423,629
422,628
422,628
422,628
423,629
424,629
423,629
424,629
424,629
424,630
424,630
424,630
425,630
424,630
425,630
424,630
424,631
424,630
time: 13.396697521209717
424,630
425,630
424,630
424,630
424,630
423,630
423,630
423,629
423,629
424,629
422,629
422,629
422,629
422,629
422,629
422,629
422,629
422,629
422,629
422,629
422,629
421,629
422,628
422,628
422,628
422,628
422,628
422,628
422,628
421,628
421,628
422,628
421,628
421,628
421,628
421,628
421,628
421,628
422,628
423,628
422,629
423,629
423,629
424,629
423,629
423,629
423,629
423,629
422,629
423,630
time: 14.396581888198853
423,630
422,630
423,630
423,629
423,629
423,630
423,629
423,629
423,629
423,629
424,629
423,629
423,629
423,629
423,630
423,630
424,630
424,630
424,631
424,631
424,631
424,630
424,631
424,630
424,630
424,630
423,629
423,629
423,629
423,629
423,628
422,629
422,629
421,629
422,629
422,629
422,629
423,629
421,629
422,629
422,629
423,629
423,629
423,629
422,630
422,629
422,629
423,629
423,629
423,629
time: 15.396487712860107
423,628
424,628
424,627
424,626
424,626
424,625
424,624
424,624
423,623
423,623
423,623
422,623
423,623
423,623
422,624
423,624
424,625
424,626
425,627
427,628
428,629
429,630
431,631
432,632
433,633
435,634
436,635
437,636
438,637
439,638
440,639
439,639
439,640
438,640
438,640
437,640
437,641
437,641
437,642
437,642
436,643
434,643
434,643
434,644
434,644
435,644
434,645
434,645
433,645
432,646
time: 16.39611792564392
431,646
430,646
430,646
430,646
429,646
427,646
426,645
423,646
422,645
421,645
420,645
419,645
417,646
417,646
417,646
417,646
416,646
416,646
416,646
415,646
415,647
414,647
414,647
412,647
412,647
412,647
412,647
412,647
412,647
412,647
411,647
411,647
410,647
411,647
411,647
410,647
410,647
410,647
409,647
410,647
409,647
409,647
410,647
410,647
409,648
409,647
410,647
409,647
409,648
410,647
time: 17.39647603034973
410,647
411,647
411,647
412,648
413,647
413,647
413,647
413,647
412,647
412,647
412,647
413,646
412,646
412,646
411,646
411,646
411,646
411,646
410,646
410,646
410,646
409,646
408,646
409,645
409,645
408,646
409,646
408,645
408,646
408,646
408,646
408,646
407,646
407,646
408,646
408,646
408,646
409,646
408,646
408,646
408,646
409,646
409,646
409,646
410,646
410,646
411,646
411,646
412,646
411,646
time: 18.396912813186646
411,646
412,646
413,646
411,646
412,646
412,646
412,646
412,646
411,646
412,646
412,646
414,646
415,646
415,646
414,646
413,646
413,646
414,646
413,646
413,647
414,647
414,647
414,647
414,647
414,647
414,647
413,647
413,646
412,647
412,647
412,646
412,646
412,646
411,646
411,646
412,646
411,647
411,647
411,647
412,647
412,647
411,647
412,647
412,647
413,648
413,648
413,648
413,648
413,648
413,647
time: 19.39714241027832
412,648
412,648
412,647
412,647
411,647
412,647
411,647
411,647
411,647
411,647
411,647
411,647
410,647
410,647
409,647
409,647
409,647
408,647
408,646
407,646
407,646
406,646
404,646
403,645
402,645
401,645
399,644
399,644
397,644
396,644
397,644
397,644
396,644
397,644
397,645
396,645
397,645
397,645
397,645
397,645
397,645
397,645
397,645
